Price
26.0
28.42
30.63
28.14
29.52
25.13
19.5
30.52
29.66
28.8
30.24
28.94
25.42
20.98
29.0
30.49
31.55
31.83
28.54
20.95
15.89
29.21
33.44
33.47
32.84
34.06
24.33
14.44
30.19
33.01
28.99
30.98
29.2
20.97
16.62
34.96
28.82
27.52
31.59
30.08
23.76
18.43
29.65
33.08
33.92
26.13
27.4
25.78
24.15
35.93
37.83
37.19
40.12
36.08
32.79
27.24
36.09
35.48
34.19
33.63
31.24
27.85
25.34
30.17
32.44
29.57
29.81
31.99
24.81
16.41
25.05
28.75
27.94
28.08
28.22
19.89
21.92
27.86
30.39
32.75
32.5
33.22
24.21
15.93
30.98
33.54
34.4
34.69
36.74
33.2
27.43
40.31
39.39
38.6
39.31
37.93
31.73
25.46
42.31
40.54
39.82
34.29
36.06
30.53
28.05
41.51
40.02
40.4
40.36
35.83
31.06
27.85
39.06
41.51
41.46
40.93
42.04
31.22
26.61
42.99
42.22
43.16
38.89
42.91
37.53
32.19
43.82
41.78
38.99
48.32
57.88
43.85
36.7
57.84
70.6
63.18
64.28
63.63
43.69
39.57
58.02
66.85
68.09
76.38
72.41
55.41
44.14
73.16
80.36
70.0
61.18
58.93
51.76
40.61
48.99
47.82
63.87
69.21
73.95
50.47
43.52
125.92
114.96
88.4
73.6
61.93
59.71
52.71
118.96
86.62
65.9
59.29
57.58
50.98
38.34
41.03
53.5
52.56
50.87
52.76
44.32
38.1
56.49
71.28
90.68
102.88
71.48
55.86
43.37
63.28
65.81
61.29
53.88
55.32
51.76
51.55
64.48
64.08
67.8
68.44
63.91
53.92
50.59
67.42
67.87
64.72
64.26
56.4
50.1
36.61
44.58
56.34
51.71
52.03
60.03
54.59
50.07
60.67
69.87
65.93
66.61
75.18
62.66
59.24
70.33
73.34
77.53
73.99
79.9
66.02
63.76
89.62
106.16
94.43
92.26
98.87
75.26
71.15
94.4
116.54
121.27
108.73
77.41
58.15
58.56
63.53
76.43
65.29
46.98
47.62
45.91
45.68
63.89
60.64
63.58
63.04
67.49
54.65
42.43
50.02
54.53
52.23
55.17
54.22
46.35
44.79
52.85
50.22
47.74
43.28
50.14
44.62
38.03
40.3
40.11
45.79
46.52
39.34
36.14
21.62
40.91
45.52
42.79
42.43
40.18
33.04
21.97
35.69
39.09
38.55
36.65
35.52
25.23
20.74
32.77
39.35
37.65
37.14
35.99
28.21
28.16
34.74
34.61
35.15
33.35
32.66
31.52
30.59
37.58
38.6
35.76
36.02
38.31
34.46
28.91
34.26
36.06
35.8
34.52
34.58
31.76
29.6
26.91
35.94
38.36
40.54
44.68
32.79
25.25
36.14
37.26
43.73
43.97
41.79
32.06
14.34
20.42
42.56
46.26
44.46
39.31
33.07
29.89
34.29
40.22
39.86
37.11
37.38
31.83
28.58
36.42
34.53
32.98
34.34
34.27
27.86
21.8
36.33
33.14
33.14
27.98
32.95
27.37
23.96
37.73
40.67
41.42
39.02
36.49
31.06
22.48
28.42
21.22
21.6
30.44
33.8
30.52
22.86
33.32
36.45
38.02
34.36
29.92
27.71
28.19
38.09
38.74
46.36
41.1
34.36
25.92
20.97
41.42
41.13
36.06
38.07
33.99
30.45
27.37
39.07
42.45
43.71
45.66
40.29
34.05
33.11
40.18
36.93
36.21
36.27
33.99
32.46
30.99
37.57
39.38
36.46
36.64
36.86
33.24
27.81
38.56
34.91
33.72
33.8
32.6
21.26
14.56
32.38
34.63
32.62
29.84
30.84
28.52
21.02
33.43
31.56
30.93
35.47
34.83
22.23
21.25
33.08
28.09
35.95
33.6
33.65
16.87
12.17
32.08
36.88
37.14
38.04
38.22
35.42
32.47
40.25
43.16
38.81
39.62
38.87
34.31
30.72
36.97
37.53
35.88
35.05
31.93
33.64
22.35
26.5
33.7
26.77
29.86
38.04
37.63
34.29
44.29
41.76
41.42
39.28
40.25
37.5
35.55
44.39
46.38
45.25
46.78
43.66
39.48
34.36
42.93
44.76
52.32
48.88
47.91
45.65
41.63
54.13
58.73
54.89
53.21
50.99
42.63
36.19
46.86
55.92
57.21
56.72
52.63
39.13
39.76
56.89
58.04
60.01
56.93
55.05
46.53
40.16
51.99
57.07
45.77
55.79
57.33
41.57
39.17
60.95
65.49
81.91
90.29
81.03
56.07
46.29
59.5
82.21
78.89
81.42
73.12
59.46
59.7
66.9
61.18
59.14
54.18
57.54
53.27
53.0
63.38
65.88
77.38
75.91
73.46
64.16
61.14
82.01
92.26
86.43
67.9
64.11
68.11
48.36
57.08
78.51
70.24
58.05
58.36
55.81
52.3
61.67
64.55
66.83
63.36
55.4
46.53
44.93
26.52
30.39
38.4
47.37
41.77
20.47
10.76
2.98
32.15
16.51
30.9
34.54
35.89
22.29
37.53
46.85
41.44
47.99
44.72
39.24
36.07
40.81
33.32
36.85
35.55
40.84
36.73
34.1
37.73
37.83
29.41
35.42
45.12
36.78
24.58
36.96
40.44
32.94
39.59
41.1
41.28
38.3
45.43
50.84
50.82
54.6
46.99
41.77
33.98
48.72
43.06
44.41
42.77
43.16
41.27
39.56
51.12
49.69
48.98
52.15
52.35
53.29
44.66
61.24
84.53
80.24
84.15
83.38
46.58
43.16
54.97
50.37
48.82
45.65
42.35
34.15
27.0
38.67
47.47
46.89
37.15
47.13
51.37
40.96
54.19
48.77
55.46
61.09
53.72
45.91
42.9
52.99
45.83
43.18
45.13
40.35
34.06
27.59
28.19
37.34
36.52
41.45
35.48
27.22
24.67
44.65
41.45
39.57
45.01
44.62
36.65
26.38
46.74
43.55
41.05
40.21
39.06
24.16
15.41
35.23
35.28
28.29
32.34
35.07
23.61
12.06
17.33
13.19
40.53
40.09
36.04
27.61
21.56
39.79
30.29
38.36
24.86
41.85
30.35
16.91
34.03
43.67
36.38
34.39
39.63
21.69
12.03
13.69
46.56
43.84
42.44
42.49
33.74
33.52
48.3
46.89
48.5
46.15
46.46
28.14
22.3
46.81
52.13
51.12
52.13
49.58
39.7
35.05
47.93
48.13
48.49
45.79
50.73
38.56
24.38
45.53
49.54
47.2
35.15
26.24
28.5
30.27
46.46
48.8
49.31
45.06
46.64
42.64
31.11
52.39
57.34
57.51
55.62
51.92
43.37
37.55
51.51
53.11
52.73
53.24
51.84
48.76
46.24
53.56
52.02
50.62
52.01
53.6
50.48
46.91
54.96
57.48
58.99
59.94
56.38
46.96
45.13
55.04
56.38
56.29
59.91
63.87
51.13
50.79
62.73
62.68
56.66
53.45
47.62
47.95
43.34
55.97
55.19
52.92
56.32
58.46
54.53
50.05
60.66
67.53
68.65
66.71
62.11
59.52
53.64
61.51
67.92
68.02
68.48
67.33
60.76
54.65
65.08
66.9
69.35
67.06
65.49
58.18
50.75
65.97
64.28
68.46
70.86
65.98
54.92
47.01
64.76
61.87
62.28
62.29
60.35
64.15
49.86
66.17
64.84
64.6
64.43
61.43
60.31
55.56
65.07
66.45
68.77
71.26
67.08
59.04
55.64
70.93
74.62
67.94
65.38
61.44
56.63
40.68
68.63
74.62
74.29
65.99
67.14
59.8
57.08
62.59
63.5
67.87
71.92
70.72
65.66
53.2
74.68
73.32
72.96
54.07
66.33
60.85
53.95
62.81
59.98
57.41
63.13
60.37
51.29
49.95
62.94
64.9
64.33
66.62
67.4
59.93
57.31
74.24
95.44
114.96
102.24
84.63
66.27
59.17
89.47
77.38
62.16
62.33
62.31
57.67
45.06
52.51
60.26
59.46
57.49
48.64
28.15
26.23
51.6
62.61
71.11
70.0
75.73
60.67
57.16
70.08
61.94
61.02
59.4
53.46
44.9
45.24
50.61
39.25
52.8
61.59
60.96
52.96
47.58
55.32
41.33
54.02
61.6
65.6
62.22
55.5
62.54
57.68
58.14
69.33
65.21
53.54
45.73
57.21
60.97
62.75
61.59
66.86
63.96
61.08
71.86
72.07
76.29
86.0
69.37
54.03
40.25
56.3
62.4
59.46
60.79
59.64
50.04
47.76
57.75
57.72
53.14
48.28
47.01
33.51
31.79
47.98
51.16
49.87
50.46
49.07
43.76
39.49
46.89
47.15
47.49
46.79
46.86
40.05
39.68
44.37
43.91
43.16
40.28
44.55
39.98
18.02
29.3
40.6
35.62
32.78
40.0
23.52
18.54
40.0
38.82
28.93
35.07
29.74
17.01
9.81
38.92
45.28
41.85
40.08
40.31
35.75
32.74
34.23
37.43
39.81
40.75
39.26
34.16
26.44
36.61
35.89
43.49
43.79
43.73
39.19
38.1
45.63
42.55
43.95
44.91
45.31
43.67
41.21
45.97
45.82
41.73
41.37
36.14
30.48
29.88
9.53
28.58
33.42
29.36
39.56
24.31
33.94
41.87
42.98
27.87
39.19
41.15
38.16
31.78
44.98
50.01
37.68
45.2
45.09
32.72
23.58
39.36
40.51
40.57
39.81
42.15
37.02
35.08
45.38
42.46
40.25
39.92
38.98
36.27
20.03
32.94
34.64
37.21
19.32
33.95
28.5
17.46
35.96
35.01
35.17
33.69
24.17
5.38
20.76
31.26
40.8
38.84
32.66
34.57
27.42
24.08
33.51
33.49
33.31
34.85
33.23
24.41
12.06
29.56
34.15
28.79
31.26
35.62
28.85
18.52
30.16
34.08
31.81
31.28
34.39
28.79
25.69
34.61
35.96
40.59
44.29
41.03
36.08
32.96
39.78
43.13
45.25
40.69
42.66
32.63
32.52
41.95
46.3
53.17
49.79
46.8
35.61
32.01
39.93
31.82
32.66
42.12
41.18
34.99
33.93
36.86
40.86
36.33
33.27
27.79
14.57
20.6
32.91
33.56
31.61
23.93
30.77
24.47
22.81
31.4
34.68
33.97
33.17
31.57
30.97
28.87
40.71
45.49
46.86
42.34
40.07
31.58
30.19
38.52
36.39
32.78
32.57
32.57
32.98
31.33
42.53
35.43
32.53
37.52
39.42
34.1
28.39
47.2
42.11
39.46
42.87
40.06
28.66
27.42
41.98
40.22
40.44
38.61
36.83
28.46
16.87
38.09
39.95
38.38
41.36
39.96
37.22
31.51
44.83
38.78
36.19
35.09
27.17
26.14
23.42
37.7
44.31
40.76
44.37
38.83
33.15
34.89
45.46
47.09
44.33
38.84
38.23
26.3
31.09
47.12
48.62
49.66
46.38
31.34
27.93
26.09
37.48
43.14
51.88
43.43
48.62
41.48
41.21
44.38
48.67
56.35
53.36
57.39
46.31
43.17
56.6
64.43
58.99
56.27
46.98
40.97
41.04
51.28
47.25
42.12
40.56
47.53
42.13
43.31
51.07
57.98
59.65
57.72
48.76
45.4
30.88
37.44
45.24
46.74
44.95
35.85
28.91
25.55
42.61
42.85
41.01
28.67
25.82
20.04
13.38
26.09
20.92
14.62
26.31
32.83
31.3
30.9
35.22
38.44
34.94
39.32
36.95
34.27
35.88
39.32
41.84
40.65
36.02
38.78
34.75
29.09
38.28
30.58
31.88
36.99
37.01
35.71
33.3
44.83
46.99
48.46
51.42
51.13
40.49
34.43
38.48
34.83
36.26
35.38
28.83
17.75
20.14
26.63
28.17
36.69
37.22
34.53
27.89
14.26
19.96
24.95
28.58
30.52
30.84
21.73
8.09
24.41
26.59
31.28
30.01
30.82
23.96
19.17
28.02
26.88
31.25
34.53
30.41
15.94
15.95
32.78
36.79
39.35
33.62
30.75
28.18
18.56
35.83
26.75
25.99
25.29
29.41
29.24
13.93
30.8
28.16
26.34
25.26
20.65
11.3
6.16
16.92
20.22
22.45
21.38
21.48
13.71
7.55
22.01
22.02
23.17
21.59
22.41
16.05
5.46
13.73
16.64
15.51
16.64
14.55
13.78
10.1
-6.18
12.79
14.03
12.7
14.55
14.8
6.62
4.78
4.1
9.82
18.04
18.12
15.5
14.81
20.02
18.27
12.18
7.58
5.95
11.65
12.22
16.07
18.39
21.11
20.6
19.33
17.76
9.21
11.84
21.52
21.68
18.94
18.69
15.9
10.02
16.92
19.84
19.5
17.68
14.27
10.53
-8.87
17.16
16.5
19.24
17.08
17.03
11.27
2.11
9.28
20.95
24.98
22.33
17.01
8.53
17.77
29.83
29.68
30.01
23.64
20.77
20.33
19.33
31.58
32.64
34.29
31.75
29.81
24.24
18.68
30.67
32.57
34.72
36.03
35.52
25.88
18.26
29.58
34.79
35.13
39.36
35.62
21.27
3.6
27.71
35.36
41.56
41.47
37.64
29.27
24.64
35.05
35.18
40.06
40.25
36.84
29.99
28.02
35.4
36.21
37.92
39.11
34.17
26.47
20.79
34.42
33.72
37.93
40.56
41.28
32.3
28.17
36.92
35.06
33.14
36.87
38.23
32.77
30.24
38.76
40.02
40.35
39.2
37.98
31.44
28.76
40.28
41.38
37.73
37.85
32.7
24.71
22.54
45.59
38.47
39.01
52.3
42.34
36.35
33.37
54.85
49.98
50.07
46.89
44.02
34.97
35.13
45.81
47.02
49.58
51.13
52.45
39.13
34.78
55.8
73.2
57.16
49.96
44.91
39.55
38.72
65.09
55.26
48.49
43.19
41.91
32.46
31.84
47.89
59.29
50.04
43.76
38.36
29.26
17.16
34.71
35.41
38.79
37.3
42.22
33.15
32.76
47.67
46.79
43.4
44.12
48.35
41.67
38.87
44.15
39.29
39.23
44.57
46.56
28.59
18.99
40.19
38.71
37.94
36.96
33.58
31.56
16.49
27.75
37.04
41.68
39.09
40.38
35.24
34.89
44.09
46.4
39.47
40.92
41.31
34.74
13.26
32.38
40.16
38.63
34.31
44.35
38.27
38.08
48.58
46.47
47.72
54.82
60.21
47.37
45.64
54.51
55.64
74.27
52.49
51.85
50.75
46.06
62.05
66.63
76.08
70.01
52.06
46.47
43.55
47.81
52.56
51.99
55.0
47.96
38.69
41.36
43.91
35.71
40.6
30.86
26.15
28.22
20.51
42.64
49.44
50.2
49.6
48.22
50.54
47.27
59.46
63.81
71.13
81.29
85.04
60.39
56.91
67.6
63.89
73.56
72.97
72.96
57.23
56.75
69.23
60.19
48.23
41.91
50.38
51.75
49.24
62.16
63.77
59.16
54.84
47.69
48.03
47.9
57.02
48.26
41.94
52.6
51.55
37.16
26.76
50.62
65.42
72.66
78.81
63.34
54.63
47.43
52.42
53.5
49.88
48.13
47.64
31.89
33.02
48.58
43.52
36.6
46.55
47.66
43.98
40.8
50.03
54.27
53.07
54.3
52.36
44.83
46.72
61.98
61.3
53.56
39.43
37.31
23.44
25.67
50.06
56.26
56.38
64.67
56.44
51.21
40.32
61.31
63.47
61.27
59.42
53.51
36.56
27.52
47.59
56.0
56.82
52.86
40.37
35.13
27.89
29.16
59.8
75.26
71.69
71.96
58.88
53.78
73.22
83.68
79.89
74.82
71.19
64.47
64.58
82.42
81.22
77.76
69.89
65.1
51.62
37.63
60.74
67.54
69.24
69.31
73.37
56.19
46.76
65.39
38.49
63.36
73.32
72.46
42.18
9.37
60.35
71.57
69.09
63.41
71.31
55.88
30.67
70.58
74.52
76.69
66.29
26.55
21.37
22.83
33.73
61.06
68.92
72.94
73.55
55.55
31.85
66.82
68.44
65.6
66.03
72.37
62.46
57.62
77.73
76.14
76.27
78.41
77.21
44.84
27.07
75.9
82.47
86.18
82.82
81.07
72.68
57.31
78.19
83.29
84.97
89.15
86.78
75.39
52.18
87.96
90.18
90.14
88.57
96.5
83.96
78.35
92.98
80.63
98.73
93.63
90.67
81.64
77.45
93.85
93.41
69.33
75.02
83.02
62.53
46.87
90.25
90.9
91.02
88.43
87.73
74.74
62.51
86.49
84.5
64.79
49.07
39.63
30.32
50.65
82.45
90.7
91.64
79.71
23.5
38.18
3.56
69.14
87.59
99.67
104.6
92.56
69.65
47.93
49.83
67.28
80.82
96.24
101.74
90.05
75.3
91.02
78.49
86.58
93.95
96.12
73.25
71.15
107.97
108.22
104.01
107.81
111.25
107.43
98.46
124.51
123.78
121.99
132.51
138.76
127.82
108.86
140.36
146.54
166.51
169.98
158.05
135.12
101.72
153.75
146.84
149.47
145.78
148.73
144.85
124.68
146.56
158.9
153.09
161.03
143.38
92.54
70.47
160.05
156.55
197.07
291.24
203.97
179.93
149.51
184.67
187.9
196.03
200.3
214.63
188.88
163.93
194.17
157.08
100.23
166.48
213.06
204.78
167.65
208.47
214.87
204.26
187.09
151.33
121.85
76.28
95.14
204.02
186.84
178.77
189.14
162.54
138.4
209.41
191.64
231.6
187.88
187.21
169.88
171.27
228.76
237.44
215.39
238.23
244.14
232.8
223.64
252.6
270.23
296.32
303.21
273.93
219.54
203.78
303.45
270.08
281.44
279.66
297.27
220.51
221.16
282.54
259.05
247.95
287.25
247.19
250.58
250.18
303.16
329.45
346.11
353.02
342.11
316.86
342.47
382.54
445.07
453.86
413.88
315.44
215.67
183.76
157.62
103.62
153.98
107.74
118.69
85.75
46.85
97.24
156.07
189.18
226.03
214.73
173.4
153.91
261.84
253.39
236.93
224.32
234.29
220.66
213.66
259.52
244.74
235.3
228.16
216.72
202.69
196.68
248.25
296.13
275.19
261.88
250.48
218.86
222.78
213.46
212.78
205.98
205.97
193.87
191.25
137.27
205.95
202.99
209.54
204.72
206.95
190.97
148.46
189.13
191.73
149.09
136.75
155.18
116.59
95.12
155.9
175.08
189.63
189.03
247.74
239.66
196.9
253.28
269.64
277.36
347.5
364.76
355.63
363.88
424.11
541.39
458.31
362.94
279.49
260.81
253.53
299.49
295.96
278.03
258.46
234.7
208.09
220.41
243.17
239.78
242.49
249.95
272.94
229.94
206.78
251.62
263.03
302.06
294.16
320.47
301.91
295.13
548.31
307.43
271.35
216.69
251.32
244.51
213.89
227.25
242.61
236.72
226.97
197.96
148.91
107.09
132.77
217.07
205.52
204.16
198.29
168.43
153.58
227.0
240.9
222.51
229.89
227.53
201.43
194.77
217.29
219.85
235.75
234.31
225.68
199.73
175.28
219.82
206.21
188.55
199.65
202.78
184.65
145.14
220.99
229.6
212.81
214.93
204.75
178.74
165.12
190.97
184.51
189.68
165.58
162.66
151.93
161.3
225.38
212.85
214.29
192.43
198.84
174.13
152.62
153.91
188.85
192.06
185.76
195.58
181.1
148.01
203.68
211.87
238.23
276.42
305.89
269.92
168.08
307.43
355.94
382.97
353.82
297.75
260.54
249.65
336.5
366.67
335.72
363.34
337.9
264.55
219.32
372.88
371.02
394.63
380.3
405.87
328.77
226.39
390.23
433.95
447.88
381.14
400.19
311.8
247.69
488.22
522.3
593.22
551.59
491.39
349.78
327.91
379.29
535.61
529.0
537.98
495.8
393.09
319.78
459.03
475.45
506.06
478.32
407.55
275.48
218.55
361.18
345.81
337.13
385.28
444.95
396.34
362.63
431.3
505.48
552.68
552.54
511.28
454.86
405.3
574.38
615.06
643.23
635.23
712.24
616.25
491.22
736.87
740.12
650.95
626.1
522.51
404.64
312.94
457.06
515.64
470.94
440.44
356.76
406.26
386.54
415.15
445.81
462.73
442.89
381.88
227.42
192.82
323.31
381.33
385.31
407.83
400.68
343.9
269.92
274.9
359.0
397.27
464.74
329.69
125.53
199.46
289.51
298.75
217.88
258.34
267.42
217.93
166.81
207.43
274.03
286.2
260.83
256.92
154.08
125.28
175.74
190.24
156.49
144.84
158.89
127.35
83.19
88.6
112.05
111.32
121.08
108.81
99.27
118.69
142.51
89.96
118.59
122.68
186.14
140.59
107.88
122.93
114.45
139.4
158.15
138.47
154.47
147.8
194.65
183.0
174.59
163.96
238.54
212.17
208.46
244.2
212.1
185.52
239.0
262.07
237.35
177.23
319.79
374.31
396.21
392.75
383.9
307.45
306.83
374.3
419.72
429.87
417.58
447.1
369.11
333.37
465.27
464.86
449.74
403.8
410.39
280.4
224.81
199.63
204.24
216.3
194.27
168.45
114.74
105.05
76.17
120.96
49.86
33.14
16.9
4.33
17.47
127.44
144.05
97.02
128.44
121.08
81.95
70.78
127.7
123.97
89.17
81.12
80.62
53.63
36.34
138.03
178.48
158.03
184.76
186.86
155.96
166.94
205.47
204.19
185.99
171.01
170.99
147.63
142.72
163.93
158.96
151.34
154.63
141.92
152.51
133.05
171.5
175.78
164.83
179.43
158.85
148.75
142.65
163.21
155.92
149.77
147.45
132.03
111.28
120.68
135.95
153.48
149.63
149.06
148.87
141.6
114.99
155.35
161.23
152.84
166.13
161.79
142.32
146.28
159.61
151.81
139.55
126.75
121.04
121.84
92.68
42.45
86.16
144.17
105.71
102.85
109.84
112.23
125.1
114.83
88.69
80.79
56.03
27.32
74.09
121.26
121.92
114.26
80.91
74.83
58.95
75.0
122.77
136.08
143.22
129.01
123.54
116.78
102.31
47.84
97.06
105.65
118.88
129.92
105.43
110.57
123.46
111.21
109.04
114.73
118.6
91.93
81.33
107.46
111.42
117.88
107.19
105.94
99.03
71.32
78.51
107.22
91.42
87.67
99.11
89.03
78.42
95.69
100.51
100.98
111.23
96.78
75.69
58.89
88.03
80.38
82.5
80.39
78.6
44.36
33.12
85.0
73.2
84.37
70.89
63.83
59.16
37.56
30.21
75.27
63.8
71.49
72.89
51.62
48.29
81.96
82.9
87.73
81.56
84.83
62.73
50.28
98.73
93.26
100.48
113.88
127.29
103.17
87.69
114.77
119.95
124.46
122.13
108.14
76.03
61.88
91.41
102.9
108.05
109.96
97.95
35.39
2.55
70.5
97.66
79.14
104.81
92.21
82.31
88.5
116.44
102.02
98.19
100.48
77.77
27.89
21.98
81.66
104.28
88.32
96.01
89.62
72.76
31.49
87.5
93.03
97.28
88.38
93.99
74.33
39.59
70.03
